Kind,Name,MaxNesting,SumCyclomatic,AvgCyclomatic,MaxCyclomatic
Public Method,"org.apache.commons.collections4.bloomfilter.SetOperationsTest.jaccardDistanceTest",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.SetOperationsTest.jaccardDistanceTest_NoValues",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.SetOperationsTest.jaccardSimilarityTest",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.SetOperationsTest.jaccardSimilarityTest_NoValues",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.SetOperationsTest.testDifferentShapesThrows",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.SetOperationsTest.testDifferentShapesThrows.(lambda_expr_1)",0,1,,
Package,"org.apache.commons.collections4.bloomfilter.hasher",2,224,1,3
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher",0,4,1,2
Public Static Class,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Builder",0,5,1,1
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Builder.Builder",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Builder.build",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Builder.with",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Builder.with",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Builder.withUnencoded",0,1,,
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.DynamicHasher",0,1,,
Private Class,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Iterator",1,6,2,3
Private Constructor,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Iterator.Iterator",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Iterator.hasNext",1,3,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.Iterator.nextInt",1,2,,
Private Static Class,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.NoValuesIterator",0,3,1,1
Private Constructor,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.NoValuesIterator.NoValuesIterator",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.NoValuesIterator.hasNext",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.NoValuesIterator.nextInt",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.getHashFunctionIdentity",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasher.iterator",0,2,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest",0,7,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest.buildResetTest",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest.buildTest_Empty",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest.buildTest_Empty.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest.buildTest_String",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest.buildTest_UnencodedString",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest.buildTest_byteArray",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherBuilderTest.setup",0,1,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest",1,8,1,2
Anonymous Class,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.(Anon_1)",0,5,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.(Anon_1).getName",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.(Anon_1).getProcessType",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.(Anon_1).getProvider",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.(Anon_1).getSignature",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.(Anon_1).getSignedness",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.setup",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.testGetBits",1,2,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.testGetBits_MultipleHashes",1,3,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.testGetBits_MultipleHashes.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.testGetBits_WrongShape",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.DynamicHasherTest.testGetBits_WrongShape.(lambda_expr_1)",0,1,,
Public Interface,"org.apache.commons.collections4.bloomfilter.hasher.HashFunction",0,0,0,0
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunction.apply",0,0,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunction.getSignature",0,0,,
Public Interface,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity",0,2,1,1
Enum Type,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.ProcessType",0,2,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.ProcessType.valueOf",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.ProcessType.values",0,1,,
Enum Type,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.Signedness",0,2,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.Signedness.valueOf",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.Signedness.values",0,1,,
Static Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.asCommonString",0,1,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.getName",0,0,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.getProcessType",0,0,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.getProvider",0,0,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.getSignature",0,0,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.getSignedness",0,0,,
Static Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentity.prepareSignatureBuffer",0,1,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl",0,7,1,1
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl.HashFunctionIdentityImpl",0,1,,
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl.HashFunctionIdentityImpl",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl.getName",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl.getProcessType",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl.getProvider",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl.getSignature",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImpl.getSignedness",0,1,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest",0,2,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.copyConstructorTest",0,1,,
Anonymous Class,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.copyConstructorTest.(Anon_1)",0,5,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.copyConstructorTest.(Anon_1).getName",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.copyConstructorTest.(Anon_1).getProcessType",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.copyConstructorTest.(Anon_1).getProvider",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.copyConstructorTest.(Anon_1).getSignature",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.copyConstructorTest.(Anon_1).getSignedness",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionIdentityImplTest.valuesConstructorTest",0,1,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidator",1,5,1,2
Private Constructor,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidator.HashFunctionValidator",0,1,,
Public Static Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidator.areEqual",0,1,,
Public Static Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidator.checkAreEqual",1,2,,
Static Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidator.hash",0,1,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest",0,7,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest.testCheckThrows",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest.testCheckThrows.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest.testName",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest.testNameIsCaseInsensitive",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest.testProcessType",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest.testProviderIsNotUsedInEqualityCheck",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HashFunctionValidatorTest.testSignedness",0,1,,
Public Interface,"org.apache.commons.collections4.bloomfilter.hasher.Hasher",0,0,0,0
Interface,"org.apache.commons.collections4.bloomfilter.hasher.Hasher.Builder",1,3,1,2
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.Hasher.Builder.build",0,0,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.Hasher.Builder.with",0,0,,
Method,"org.apache.commons.collections4.bloomfilter.hasher.Hasher.Builder.with",0,1,,
Method,"org.apache.commons.collections4.bloomfilter.hasher.Hasher.Builder.withUnencoded",1,2,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.Hasher.getHashFunctionIdentity",0,0,,
Abstract Method,"org.apache.commons.collections4.bloomfilter.hasher.Hasher.iterator",0,0,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.HasherBuilderTest",2,7,2,3
Private Static Class,"org.apache.commons.collections4.bloomfilter.hasher.HasherBuilderTest.TestBuilder",0,2,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HasherBuilderTest.TestBuilder.build",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HasherBuilderTest.TestBuilder.with",0,1,,
Static Method,"org.apache.commons.collections4.bloomfilter.hasher.HasherBuilderTest.getExtendedString",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HasherBuilderTest.withCharSequenceTest",2,3,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.HasherBuilderTest.withUnencodedCharSequenceTest",2,3,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.Shape",1,27,1,2
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.Shape.Shape",0,1,,
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.Shape.Shape",0,1,,
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.Shape.Shape",1,2,,
Public Constructor,"org.apache.commons.collections4.bloomfilter.hasher.Shape.Shape",0,1,,
Private Static Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.calculateNumberOfHashFunctions",1,2,,
Private Static Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.checkCalculatedProbability",1,2,,
Private Static Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.checkNumberOfBits",1,2,,
Private Static Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.checkNumberOfHashFunctions",1,2,,
Private Static Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.checkNumberOfItems",1,2,,
Private Static Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.checkProbability",1,2,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.equals",1,2,,
Private Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.generateHashCode",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.getHashFunctionIdentity",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.getNumberOfBits",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.getNumberOfHashFunctions",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.getNumberOfItems",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.getProbability",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.hashCode",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.Shape.toString",0,1,,
Public Class,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest",2,48,1,3
Anonymous Class,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.(Anon_1)",0,5,1,1
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.(Anon_1).getName",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.(Anon_1).getProcessType",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.(Anon_1).getProvider",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.(Anon_1).getSignature",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.(Anon_1).getSignedness",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bitsTest",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_BadNumberOfBitsTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_BadNumberOfBitsTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_BadNumberOfHashFunctionsTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_BadNumberOfHashFunctionsTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_BadNumberOfItemsTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_BadNumberOfItemsTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hashTest",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadNumberOfBitsTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadNumberOfBitsTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadNumberOfHashFunctionsTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadNumberOfHashFunctionsTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadNumberOfItemsTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadNumberOfItemsTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadProbabilityTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_bits_hash_BadProbabilityTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_probability_BadNumberOfItemsTest",0,2,,
Lambda Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_probability_BadNumberOfItemsTest.(lambda_expr_1)",0,1,,
Public Method,"org.apache.commons.collections4.bloomfilter.hasher.ShapeTest.constructor_items_probability_BadProbabilityTest",0,4,,
